IDMOV;MOV_SOLI;CRIACAO_SOLI;CUSTO_SOLI;EMISSAO_SOLI;CRIACAO_SOLI;APROVADO;DT_APROVADO_SOLI;APROVACAO_SOLI;CODTMV;NUMEROMOV;IDMOV;DATACRIACAO;VALORBRUTO;NOMEFANTASIA;CODCCUSTO;DATAEMISSAO;USUARIOCRIACAO;APROVADO;DATAAPROVACAO;CODUSUARIO;QTD_APROVACOES;VALOR_BRUTO_ITM;CODIGOPRD;NOMEFANTASIA;CONCLUIDO;CODFILIAL;CODCOLIGADA;NOME CODCOLIGADA;MOTIVO;HISTORICO;QUANTIDADE TOTAL;PREÇO ORÇADO;REGULARIZAÇÃO
2689;1.1.18;13/04/2023;3.0001.05;13/04/2023;alecson.santos;S;14/04/2023;bernardo.ferola;1.1.21;000370;8102;17/08/2023;10649.088;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;17/08/2023;mestre;S;18/08/2023;Ramon;0;761.149;MESP.002.001.0020;DISTANCIADOR PLASTICO PARA PILARES E LATERAIS DE VIGAS COBRIMENTO 30MM - ACO 4,2 A 12,5MM - S30 JERUEL;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;5436.78;0,140;Formato Inválido
2689;1.1.18;13/04/2023;3.0001.05;13/04/2023;alecson.santos;S;14/04/2023;bernardo.ferola;1.1.21;000370;8102;17/08/2023;10649.088;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;17/08/2023;mestre;S;18/08/2023;Ramon;0;237.925;MESP.002.001.0023;DISTANCIADOR PLASTICO PARA PILARES E LATERAIS DE VIGAS COBRIMENTO 20MM - ACO 4,2 A 10MM - C20/S20;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;2643.622;0,090;Formato Inválido
2689;1.1.18;13/04/2023;3.0001.05;13/04/2023;alecson.santos;S;14/04/2023;bernardo.ferola;1.1.21;000370;8102;17/08/2023;10649.088;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;17/08/2023;mestre;S;18/08/2023;Ramon;0;2273.184;MESP.002.001.0027;ESPACADOR MULTIAPOIO TIPO CENTOPEIA PARA LAJES E FUNDOS DE VIGAS COBRIMENTO 20MM - MA20 /CT20;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;5412.344;0,430;Formato Inválido
2689;1.1.18;13/04/2023;3.0001.05;13/04/2023;alecson.santos;S;14/04/2023;bernardo.ferola;1.1.21;000370;8102;17/08/2023;10649.088;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;17/08/2023;mestre;S;18/08/2023;Ramon;0;3736.601;MESP.002.001.0043;DISTANCIADOR PLASTICO PARA POSICIONAMENTO DE FORMAS ESPESSURA DA PAREDE 130MM - GAPR 130/GF-13;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;4670.752;0,830;Formato Inválido
2689;1.1.18;13/04/2023;3.0001.05;13/04/2023;alecson.santos;S;14/04/2023;bernardo.ferola;1.1.21;000370;8102;17/08/2023;10649.088;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;17/08/2023;mestre;S;18/08/2023;Ramon;0;3640.229;MESP.002.001.0044;ESPACADOR CIRCULAR PARA PAREDE DE CONCRETO 120MM - DPC120/EPF120;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;10400.656;0,350;Formato Inválido
3599;1.1.18;05/05/2023;3.0001.05;05/05/2023;wellington.silva;S;06/05/2023;bernardo.ferola;1.1.21;000314;6698;13/07/2023;4534.5;AMBAR TECH PARTICIPACOES S.A;3.0001.05;13/07/2023;marcelo.noronha;S;13/07/2023;Ramon;1;1209.5;EFER.001.001.1151;CHAVE PARA POSICIONADOR ANTI INFILTRACAO (POLAR);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;10;0,000;Formato Inválido
3599;1.1.18;05/05/2023;3.0001.05;05/05/2023;wellington.silva;S;06/05/2023;bernardo.ferola;1.1.21;000314;6698;13/07/2023;4534.5;AMBAR TECH PARTICIPACOES S.A;3.0001.05;13/07/2023;marcelo.noronha;S;13/07/2023;Ramon;1;3325;EFER.001.001.1198;FIXADOR DE POSICIONADORES HIDRAULICOS NA FORMA - AL 3 FUROS (POLAR);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;500;0,000;Formato Inválido
3601;1.1.18;05/05/2023;3.0001.05;05/05/2023;wellington.silva;S;06/05/2023;bernardo.ferola;1.1.21;000312;6690;13/07/2023;1027.12;AMBAR TECH PARTICIPACOES S.A;3.0001.05;13/07/2023;mestre;S;17/07/2023;Ramon;0;1027.12;MELE.001.002.0415;TAMPA PARA ACABAMENTO DE CAIXA CPP DUPLA COM PARAFUSO (POLAR);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;148;0,000;Formato Inválido
3767;1.1.18;12/05/2023;3.0001.05;12/05/2023;wellington.silva;S;15/05/2023;bernardo.ferola;1.1.21;000270;6106;03/07/2023;6130;AGF INDUSTRIA, COMERCIO E DISTRIBUICAO DE PRODUTOS QUIMICOS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;0;6130;MDES.001.001.0007;DESMOLDANTE ATOXICO LIQUIDO PARA FORMAS BASE AGUA - NBR 11905;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1000;6,980;Formato Inválido
3767;1.1.18;12/05/2023;3.0001.05;12/05/2023;wellington.silva;S;15/05/2023;bernardo.ferola;1.1.21;000362;7865;14/08/2023;6130;AGF INDUSTRIA, COMERCIO E DISTRIBUICAO DE PRODUTOS QUIMICOS LTDA;3.0001.05;14/08/2023;marcelo.noronha;S;14/08/2023;Ramon;0;6130;MDES.001.001.0007;DESMOLDANTE ATOXICO LIQUIDO PARA FORMAS BASE AGUA - NBR 11905;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1000;6,980;Formato Inválido
3768;1.1.18;12/05/2023;3.0001.05;12/05/2023;wellington.silva;S;15/05/2023;bernardo.ferola;1.1.21;000350;7594;04/08/2023;1929.5;L.S. Ferramentas Ltda;3.0001.05;04/08/2023;marcelo.noronha;S;07/08/2023;Ramon;0;1929.5;MJTA.001.001.0021;PLACA DE ISOPOR 100 X 100 X 2CM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;Orçamento 0123005210;227;4,800;Formato Inválido
3768;1.1.18;12/05/2023;3.0001.05;12/05/2023;wellington.silva;S;15/05/2023;bernardo.ferola;1.1.21;000303;6461;10/07/2023;1929.5;L.S. Ferramentas Ltda;3.0001.05;10/07/2023;marcelo.noronha;S;12/07/2023;Ramon;0;1929.5;MJTA.001.001.0021;PLACA DE ISOPOR 100 X 100 X 2CM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;Orçamento 0123005210;227;4,800;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000281;6295;06/07/2023;7691.5;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;232;SEPI.001.002.0005;OCULOS DE PROTECAO INCOLOR - CA 34082, 39878, 28018;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;80;2,900;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000281;6295;06/07/2023;7691.5;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;9.5;SEPI.001.002.0038;PROTETOR AURICULAR TIPO PLUG - CA 10551, 17664, 15485;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;10;0,950;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000281;6295;06/07/2023;7691.5;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;540;SEPI.001.002.0074;LUVA DE SEGURANCA PROTECAO CONTRA AGENTES TERMICOS E MECANICOS -  MULTITATO PU POLIAMIDA - CA 32034, 29014;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;200;9,500;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000281;6295;06/07/2023;7691.5;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;158;SEPI.001.002.0081;CAPACETE SEGURANCA COM CARNEIRA S/ JUGULAR VERDE - CA 31469;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;20;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000281;6295;06/07/2023;7691.5;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;4440;SEPI.001.002.0090;LUVA DE VAQUETA MISTA - CA 36250;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;400;9,500;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000281;6295;06/07/2023;7691.5;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;2312;SEPI.001.002.0175;CAPA DE CHUVA REFORCADA TREVIRA AMARELA COM MANGA LONGA TAM GG - CA 10102, 28451;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;80;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000286;6300;06/07/2023;77.4;BH EPI E UNIFORMES LTDA;3.0001.05;06/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;77.4;SEPI.001.002.0042;LUVA DE RASPA CANO LONGO 20CM - CA 26749, 39782;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;6;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000287;6301;06/07/2023;1340.7;BRIGABOA INDUSTRIA E COMERCIO DE CALCADOS LTDA;3.0001.05;06/07/2023;marcelo.noronha;S;06/07/2023;Ramon;1;1340.7;SEPI.001.002.0289;BOTINA DE COURO SEM CADARCO COM BIQUEIRA DE PVC COM PALMILHA EVA E SOLADO PU Nº 40, CA, 43108, 38338 (CATEGORIA B);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;30;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000288;6302;06/07/2023;1835;CALBRAS EQUIPAMENTOS DE PROTECAO LTDA.;3.0001.05;06/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;843;SEPI.001.002.0302;BOTINA DE COURO SEM CADARCO COM BIQUEIRA DE PVC COM PALMILHA EVA E SOLADO PU Nº 41, CA, 47572 (CATEGORIA A);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;15;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000288;6302;06/07/2023;1835;CALBRAS EQUIPAMENTOS DE PROTECAO LTDA.;3.0001.05;06/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;843;SEPI.001.002.0303;BOTINA DE COURO SEM CADARCO COM BIQUEIRA DE PVC COM PALMILHA EVA E SOLADO PU Nº 42, CA, 47572 (CATEGORIA A);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;15;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000288;6302;06/07/2023;1835;CALBRAS EQUIPAMENTOS DE PROTECAO LTDA.;3.0001.05;06/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;74.5;SEPI.001.002.0312;BOTINA DE COURO NOBUCK COM CADARCO COM BIQUEIRA DE PVC COM PALMILHA EVA E SOLADO PU Nº 39, CA 41121, 40872 (CATEGORIA A);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1;0,000;Formato Inválido
5824;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000288;6302;06/07/2023;1835;CALBRAS EQUIPAMENTOS DE PROTECAO LTDA.;3.0001.05;06/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;74.5;SEPI.001.002.0316;BOTINA DE COURO NOBUCK COM CADARCO COM BIQUEIRA DE PVC COM PALMILHA EVA E SOLADO PU Nº 43, CA 41121, 40872 (CATEGORIA A);N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1;0,000;Formato Inválido
5860;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000282;6296;06/07/2023;1725.5;TIGRE MATERIAIS E SOLUCOES PARA CONSTRUCAO LTDA.;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;2;466.5;EFER.012.001.0004;ESPATULA DE ACO 10CM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;50;0,000;Formato Inválido
5860;1.1.20;28/06/2023;3.0001.05;28/06/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000282;6296;06/07/2023;1725.5;TIGRE MATERIAIS E SOLUCOES PARA CONSTRUCAO LTDA.;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;2;1259;EFER.015.001.0020;ROLO DE LA 23CM ANTI - GOTA COM CABO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;100;0,000;Formato Inválido
5975;1.1.18;29/06/2023;3.0001.05;29/06/2023;wellington.silva;S;29/06/2023;bernardo.ferola;1.1.21;000275;6221;05/07/2023;2967;FABIO HENRIQUE TOLEDO CARDOSO DO CARMO 33565440805;3.0001.05;05/07/2023;marcelo.noronha;S;06/07/2023;Ramon;1;2967;MTCO.002.001.0001;CANALETA DE CONCRETO MEIA CANA DN 300MM X 1,00M - NBR 9062;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;Os laudos deverão ser entregue juntamenente com os produtos em nome da Arcovan, empresa que teve a licença de operação enviada e vinculo comprovado. ORÇAMENTO F06.699;115;39,100;Formato Inválido
5993;1.1.18;29/06/2023;3.0001.05;29/06/2023;wellington.silva;S;29/06/2023;bernardo.ferola;1.1.21;000272;6109;03/07/2023;228480;SAINT-GOBAIN DO BRASIL PROD. IND. E P/ CONSTR. LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;0;228480;MARG.001.002.0056;ARGAMASSA INDUSTRIALIZADA PARA CONTRAPISO USO INTERNO E EXTERNO - SACO 40KG - NBR'S 14081 - 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;ENTREGAR 300 SC DIA 10/08/2023. E O RESTANTE CONFORME PROGRAMAÇÃO DA OBRA.;14280;21,200;Formato Inválido
6041;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000276;6223;05/07/2023;23724;PROTEC INDUSTRIA E COMERCIO DE IMPERMEABILIZANTES LTDA;3.0001.05;05/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;10224;MARG.001.002.0117;ARGAMASSA DE REGULARIZACAO E NIVELAMENTO DE PAREDES E TETOS USO INTERNO E EXTERNO (PROTEC LC 10) - NBR 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;orçamento :040604;480;22,800;Formato Inválido
6041;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000276;6223;05/07/2023;23724;PROTEC INDUSTRIA E COMERCIO DE IMPERMEABILIZANTES LTDA;3.0001.05;05/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;13500;MARG.001.002.0171;ARGAMASSA PARA USO INTERNO DE ACABAMENTO E PROTECAO DE PAREDES E TETOS COR BRANCA (MASSA LISA PROTEC)- SC 25KG NBR 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;orçamento :040604;500;34,500;Formato Inválido
6042;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000276;6223;05/07/2023;23724;PROTEC INDUSTRIA E COMERCIO DE IMPERMEABILIZANTES LTDA;3.0001.05;05/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;10224;MARG.001.002.0117;ARGAMASSA DE REGULARIZACAO E NIVELAMENTO DE PAREDES E TETOS USO INTERNO E EXTERNO (PROTEC LC 10) - NBR 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;orçamento :040604;480;22,800;Formato Inválido
6042;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000276;6223;05/07/2023;23724;PROTEC INDUSTRIA E COMERCIO DE IMPERMEABILIZANTES LTDA;3.0001.05;05/07/2023;marcelo.noronha;S;06/07/2023;Ramon;2;13500;MARG.001.002.0171;ARGAMASSA PARA USO INTERNO DE ACABAMENTO E PROTECAO DE PAREDES E TETOS COR BRANCA (MASSA LISA PROTEC)- SC 25KG NBR 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;orçamento :040604;500;34,500;Formato Inválido
6046;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;200;MESP.002.001.0006;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 5MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;2500;0,040;Formato Inválido
6046;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;18.92;MESP.002.001.0011;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 3MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;473;0,040;Formato Inválido
6046;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;21.04;MESP.002.001.0011;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 3MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;526;0,040;Formato Inválido
6046;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;37.88;MESP.002.001.0041;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 2MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;947;0,040;Formato Inválido
6046;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;42.08;MESP.002.001.0041;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 2MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1052;0,040;Formato Inválido
6047;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;200;MESP.002.001.0006;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 5MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;2500;0,040;Formato Inválido
6047;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;18.92;MESP.002.001.0011;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 3MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;473;0,040;Formato Inválido
6047;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;21.04;MESP.002.001.0011;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 3MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;526;0,040;Formato Inválido
6047;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;37.88;MESP.002.001.0041;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 2MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;947;0,040;Formato Inválido
6047;1.1.18;30/06/2023;3.0001.05;30/06/2023;wellington.silva;S;30/06/2023;bernardo.ferola;1.1.21;000273;6111;03/07/2023;319.92;ESPAFERRO ESPACADORES PARA FERRAGENS LTDA;3.0001.05;03/07/2023;marcelo.noronha;S;04/07/2023;Ramon;1;42.08;MESP.002.001.0041;DISTANCIADOR PLASTICO PARA ASSENTAMENTO DE CERAMICA 2MM;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1052;0,040;Formato Inválido
6070;1.1.18;01/07/2023;3.0001.05;01/07/2023;wellington.silva;S;03/07/2023;bernardo.ferola;1.1.21;000289;6310;06/07/2023;53450.971;ELIANE S/A - REVESTIMENTOS CERAMICOS;3.0001.05;06/07/2023;mestre;S;10/07/2023;Ramon;1;34833.009;MRCE.001.002.0027;CERAMICA PARA REVESTIMENTO 30 X 40CM - REF: ELIANE MODELO FORMA BRANCO ACETINADO - NBR 13006;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1659.505;27,000;Formato Inválido
6070;1.1.18;01/07/2023;3.0001.05;01/07/2023;wellington.silva;S;03/07/2023;bernardo.ferola;1.1.21;000289;6310;06/07/2023;53450.971;ELIANE S/A - REVESTIMENTOS CERAMICOS;3.0001.05;06/07/2023;mestre;S;10/07/2023;Ramon;1;18617.962;MRCE.001.002.0028;CERAMICA PARA REVESTIMENTO 7 X 25CM - REF: COLOR MIND LIGHT BR  - NBR 13006;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;339.125;58,540;Formato Inválido
6070;1.1.18;01/07/2023;3.0001.05;01/07/2023;wellington.silva;S;03/07/2023;bernardo.ferola;1.1.21;000290;6311;06/07/2023;53450.971;ELIANE S/A - REVESTIMENTOS CERAMICOS;3.0001.05;06/07/2023;mestre;S;10/07/2023;Ramon;0;34833.009;MRCE.001.002.0027;CERAMICA PARA REVESTIMENTO 30 X 40CM - REF: ELIANE MODELO FORMA BRANCO ACETINADO - NBR 13006;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1659.505;27,000;Formato Inválido
6070;1.1.18;01/07/2023;3.0001.05;01/07/2023;wellington.silva;S;03/07/2023;bernardo.ferola;1.1.21;000290;6311;06/07/2023;53450.971;ELIANE S/A - REVESTIMENTOS CERAMICOS;3.0001.05;06/07/2023;mestre;S;10/07/2023;Ramon;0;18617.962;MRCE.001.002.0028;CERAMICA PARA REVESTIMENTO 7 X 25CM - REF: COLOR MIND LIGHT BR  - NBR 13006;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;339.125;58,540;Formato Inválido
6070;1.1.18;01/07/2023;3.0001.05;01/07/2023;wellington.silva;S;03/07/2023;bernardo.ferola;1.1.21;000292;6313;06/07/2023;31620.375;CERÂMICA CARMELO FIOR LTDA;3.0001.05;06/07/2023;mestre;S;10/07/2023;Ramon;1;31620.375;MRCE.001.001.0043;CERAMICA ACETINADA PARA PISO 45 X 45CM PEI4 REF.: CROATA BEGE PLUS CECAFI - 22058 - NBR 13006;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;1802.758;19,820;Formato Inválido
6110;1.1.20;03/07/2023;3.0001.05;03/07/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000284;6298;06/07/2023;65.58;BRS SP SUPRIMENTOS CORPORATIVOS LTDA;3.0001.05;06/07/2023;mestre;S;06/07/2023;Ramon;1;65.58;MMEU.001.003.0005;DISPENSER PORTA PAPEL TOALHA INTERFOLHADO;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;2;0,000;Formato Inválido
6118;1.1.18;03/07/2023;3.0001.05;03/07/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000320;6815;18/07/2023;6400;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.  (SP);3.0001.05;18/07/2023;marcelo.noronha;S;19/07/2023;Ramon;1;6400;MADE.001.001.0010;MASSA ADESIVA SUBAQUATICA BICOMPONENTE A+B (S.O.S MULTILIT/EPOXI/SIMILAR) - CONJUNTO 250 GRAMAS;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;Orçamento BOFYTA59795;200;69,000;Formato Inválido
6145;1.1.18;04/07/2023;3.0001.05;04/07/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000302;6455;10/07/2023;3348;QUARTZOLIT;3.0001.05;10/07/2023;marcelo.noronha;S;12/07/2023;Ramon;0;3348;MARG.001.002.0010;ARGAMASSA COLANTE AC II - SACO 20KG - NBR'S 14081 - 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;Entregar 200 SC de ACII em 07/08/2023, e o restante dos materiais serão entregues conforme programação da Obra.;200;16,800;Formato Inválido
6146;1.1.18;04/07/2023;3.0001.05;04/07/2023;wellington.silva;S;04/07/2023;bernardo.ferola;1.1.21;000363;7866;14/08/2023;1519;SAINT-GOBAIN DO BRASIL PROD. IND. E P/ CONSTR. LTDA;3.0001.05;14/08/2023;marcelo.noronha;S;14/08/2023;Ramon;1;651;MARG.001.002.0002;ARGAMASSA PARA REJUNTE FLEXIVEL COR BRANCO - NBR'S 14081 - 13281;N;2;33;EMCCAMP INCORPORACAO SC 09 SPE LTDA;;;300;2,180;Formato Inválido
